Age;Monthly Salary;Have you ever been refused a U.S. Visa?;Is your mother in the U.S.?;Do you have any immediate relatives, not including parents in the U.S.?;Do you have any other relatives in the United States?;MARRIED;COMMON LAW MARRIAGE;SINGLE;WIDOWED;Ha_Viajado_Binario;y
0.01;-0.8;1;0;1;0;0;0;0;0;0;1
-0.33;0.04;1;1;0;1;1;1;0;0;1;0
-0.13;0.33;0;0;0;1;1;0;1;1;0;0
-0.13;1.44;0;1;0;0;1;1;1;1;1;0
-0.13;0;0;1;0;0;0;0;1;0;1;0
0.55;-0.72;1;0;0;0;0;0;0;0;1;0
-0.74;0.36;1;1;1;1;1;1;1;0;1;0
0.89;1.39;0;0;0;0;0;0;0;1;0;0
1.5;1.05;1;0;0;0;1;1;0;0;1;0
-0.2;0.91;1;1;0;0;1;0;1;0;1;0
-1.69;-0.36;0;1;0;1;0;0;1;1;0;0
-0.81;0.31;0;0;0;1;1;1;0;1;1;0
1.43;0.68;0;0;0;1;0;0;1;1;1;0
1.43;-1.31;1;0;1;0;0;1;1;1;1;0
-0.95;0.25;1;0;1;1;0;0;0;0;0;0
0.07;0.74;0;1;0;0;1;1;1;0;1;0
0.75;1.17;0;0;0;0;0;1;1;1;1;0
-1.08;-1.17;0;1;1;0;0;0;0;0;1;0
0.62;1.28;1;0;0;1;1;1;0;1;0;0
1.03;-1.61;0;0;0;1;1;0;1;0;0;0
1.7;1.03;1;0;0;1;1;1;0;0;1;0
1.23;-0.4;1;0;1;1;0;1;1;1;0;0
-0.54;1.12;1;1;1;1;1;1;1;0;1;0
-1.29;1.51;1;0;1;1;0;1;0;0;0;0
-0.95;1.33;0;1;0;0;0;1;1;1;1;0
-1.42;0.54;0;0;0;1;0;1;0;0;1;0
1.16;1.04;0;1;1;1;1;0;0;0;0;0
-1.08;-0.7;1;0;0;1;1;1;0;1;0;0
-0.88;0.42;1;1;0;0;0;1;1;0;0;0
1.36;0.6;1;0;1;1;0;0;0;1;1;0
0.96;-0.18;1;1;0;0;1;1;0;1;0;0
-0.54;1.16;0;0;1;0;1;1;0;1;1;0
1.7;-0.05;0;0;0;0;0;1;1;0;0;0
-1.22;1.65;0;1;1;1;0;1;0;0;0;0
0.62;-0.14;0;0;1;1;0;0;0;0;1;0
-1.29;-1.57;1;0;0;0;1;1;1;1;1;0
-1.69;0.08;0;1;0;0;0;1;1;1;0;0
0.62;1.64;0;1;0;1;1;0;1;1;1;0
0.96;0.02;1;1;1;0;0;0;0;0;0;1
1.23;-1.44;0;1;1;0;1;0;1;1;1;0
-0.06;1.68;0;1;0;0;1;0;0;0;1;0
-0.67;-0.64;0;1;1;1;0;0;1;0;1;0
-0.81;1;0;0;1;1;1;0;0;0;1;0
-1.29;-0.45;1;1;0;0;0;0;1;1;0;0
-1.42;0.07;0;1;0;0;0;1;1;1;1;0
-1.35;1.64;1;0;0;0;1;1;1;0;1;0
1.64;1.31;1;0;1;0;0;0;1;0;0;1
0.28;1.02;0;1;0;0;0;0;0;1;0;0
1.43;-1.05;1;1;1;0;0;0;1;1;0;0
0.48;1.07;1;0;1;1;1;0;1;1;0;0
-1.49;1.08;0;1;1;0;1;1;0;0;1;0
-1.22;0.19;0;0;0;0;0;0;1;1;1;0
0.41;-1.17;0;1;0;0;0;0;0;0;0;1
1.09;0.31;0;0;1;1;0;1;0;1;1;0
0.14;1.54;0;0;0;0;0;0;1;1;1;0
0.35;0.34;1;0;1;0;1;0;1;1;0;0
0.62;0.7;1;0;1;0;0;0;0;1;1;0
0.75;1.47;1;0;1;1;1;1;1;1;0;0
0.48;0.41;1;0;1;0;0;1;1;1;0;0
1.23;0.68;0;0;1;1;1;1;1;0;1;0
-0.33;0.01;1;1;0;0;0;0;1;1;1;0
-0.13;0.12;0;1;0;1;1;1;0;1;1;0
-0.06;0.28;1;0;1;0;1;0;0;0;0;0
-1.35;0.53;1;1;1;0;1;1;0;1;0;0
0.89;-1.11;1;1;0;1;1;1;1;1;1;0
0.96;-1.62;1;1;0;1;0;1;1;1;0;0
1.03;0.16;1;0;1;0;0;0;0;0;0;1
0.21;-0.23;0;0;0;1;1;0;0;1;1;0
-0.33;1.32;0;1;0;1;0;1;0;1;1;0
0.35;-0.11;0;1;0;0;0;0;1;0;0;0
0.69;1.48;0;1;1;1;1;0;1;0;1;0
1.16;-1.56;1;0;1;0;1;0;0;1;0;0
0.82;-0.11;0;0;0;1;0;0;0;0;1;0
1.23;-1.61;1;0;1;1;0;0;1;0;1;0
1.16;-0.15;0;1;1;0;0;0;1;0;0;1
-0.13;1.04;0;0;1;1;0;1;1;0;1;0
1.7;0.4;0;1;0;1;1;0;1;1;1;0
-0.54;1.19;0;1;0;0;1;0;1;1;0;0
0.62;-0.49;1;1;0;1;1;0;1;1;0;0
-0.33;1.21;0;0;0;0;1;0;1;1;1;0
-0.61;-1.22;0;0;0;1;1;1;1;0;0;0
0.96;-1.04;0;0;0;0;0;0;0;0;0;1
-0.4;0.22;1;0;1;1;1;0;1;1;1;0
-0.95;-1.58;1;0;1;0;0;1;0;1;0;0
0.07;-0.04;0;1;0;0;1;0;1;0;1;0
0.96;0.47;0;0;1;1;0;1;1;1;0;0
-0.81;1.53;0;1;1;0;0;0;1;1;0;0
1.3;0.63;1;1;0;1;1;1;0;1;1;0
-0.06;0.19;0;0;1;1;1;0;1;1;1;0
-1.01;0.76;1;0;1;1;0;0;0;1;0;0
0.28;0.6;1;1;1;0;0;1;0;0;1;0
1.7;-0.79;0;1;1;1;0;0;0;0;1;1
-1.22;1.42;0;0;0;0;1;1;1;1;1;0
1.3;1.56;0;1;1;0;1;1;0;1;1;0
-0.61;-0.63;1;0;1;1;1;1;0;0;0;0
-1.56;-1.38;0;0;0;0;0;1;1;1;0;0
-1.42;-0.36;1;0;1;0;0;0;1;1;1;0
0.82;0.24;0;1;1;1;1;0;0;0;1;0
1.7;0.56;0;1;1;0;1;0;0;0;0;1
-0.95;-1.26;1;0;0;1;1;1;0;0;0;0
0.35;-0.69;0;0;0;0;0;1;0;1;1;0
-0.27;0.01;0;0;1;1;1;1;0;1;0;0
-1.01;0.65;1;1;0;0;0;0;0;0;0;0
-1.69;-1.37;1;0;1;1;1;1;1;1;1;0
0.75;0.88;1;1;1;1;0;0;1;1;0;0
0.07;-0.84;1;0;0;0;1;0;0;1;1;0
-0.81;1.14;1;1;0;1;1;0;0;0;1;0
0.55;0.73;1;1;1;0;1;1;0;1;1;0
-1.35;-0.84;1;0;1;1;0;0;1;0;1;0
1.5;-1.34;1;1;0;0;0;1;1;1;1;0
1.23;-1.27;0;1;1;0;0;0;1;0;1;0
0.01;-0.89;1;1;1;0;1;1;1;0;1;0
1.03;-0.23;1;0;0;1;1;1;1;1;0;0
-0.54;-0.25;1;0;1;0;0;0;1;0;1;0
0.01;0.04;0;0;0;0;0;0;1;1;0;0
1.64;-0.96;1;1;1;0;0;1;0;1;0;0
-1.69;-1.72;1;0;0;1;0;1;0;1;0;0
0.48;1;1;1;0;1;0;0;1;0;0;0
0.07;-0.55;1;0;1;1;0;0;0;0;1;0
-1.01;0.76;0;1;0;1;0;0;0;0;1;0
1.09;1.67;1;0;0;0;0;1;1;1;0;0
-1.08;0.7;1;0;1;1;1;0;0;1;1;0
-0.74;0.96;0;1;0;0;0;0;0;0;1;0
-0.06;-0.87;0;0;1;1;1;1;0;0;1;0
0.62;-0.37;1;0;0;1;0;1;0;0;1;0
-0.54;-1.25;1;1;1;0;0;1;0;1;0;0
0.14;-1.71;1;0;0;0;0;1;0;0;1;0
-0.27;-0.2;1;0;0;0;1;0;1;0;1;0
-0.67;-1.62;0;1;1;1;1;1;0;1;1;0
0.82;-0.39;0;0;0;1;1;0;1;1;1;0
-1.69;-0.1;0;0;0;0;0;1;0;0;1;0
1.43;1.69;1;1;0;0;1;0;1;1;0;0
-0.4;-0.21;0;0;0;1;1;1;0;0;0;0
-0.27;-1.44;0;1;0;0;0;1;0;1;1;0
-0.33;0.66;1;0;1;0;1;1;1;1;1;0
-1.42;1.01;1;1;0;0;1;0;1;0;0;0
-1.69;0.84;0;1;0;0;0;1;0;1;0;0
0.28;1.15;1;0;1;1;0;0;1;1;1;0
-0.88;-0.74;1;0;0;1;0;0;1;0;0;0
1.3;1.54;1;1;1;1;1;1;0;0;0;0
0.28;-0.23;0;0;0;1;0;0;1;1;1;0
1.43;1.56;1;0;1;0;1;0;0;1;0;0
-0.27;-0.15;1;1;1;1;1;1;0;1;1;0
0.35;-0.72;1;1;1;1;1;1;1;1;1;0
-1.08;1.53;0;0;0;1;1;0;1;1;1;0
-1.35;-1.59;0;0;1;0;0;0;0;1;0;0
-0.13;1.38;0;0;0;0;1;1;0;0;0;0
0.48;1.69;0;0;0;0;1;0;1;0;0;0
-0.54;-1.17;1;0;1;0;1;0;1;1;0;0
0.01;0.7;1;1;1;1;0;0;1;0;1;0
-1.49;1.28;0;0;1;1;0;1;1;0;0;0
1.23;0.54;1;0;0;0;1;1;0;1;0;0
0.41;-0.76;0;0;1;0;1;1;0;1;1;0
0.35;-0.25;0;1;1;0;1;0;1;1;0;0
-1.08;-0.15;0;0;1;1;1;0;0;1;1;0
-1.42;0.01;1;1;0;1;1;1;0;1;0;0
1.5;0.82;0;0;1;0;1;1;1;1;0;0
-1.08;-0.43;0;1;1;0;0;1;1;1;1;0
-1.56;-0.79;1;0;0;1;1;0;1;1;1;0
1.5;1.5;1;1;0;1;1;1;0;1;0;0
-0.81;1.61;1;1;0;1;1;1;0;1;0;0
-1.56;0.79;1;0;0;1;0;0;0;1;1;0
-1.22;-0.3;0;1;0;0;1;0;1;0;1;0
-0.13;1.02;0;1;1;0;0;1;1;1;0;0
0.62;1.53;1;1;0;1;1;1;0;1;0;0
0.35;1;0;1;0;1;0;0;1;1;1;0
-0.88;0.65;1;0;0;1;1;1;1;0;1;0
1.57;0.46;1;1;1;1;0;0;0;1;0;0
0.41;1.26;0;0;1;1;1;0;1;0;1;0
1.16;0.57;0;0;0;0;0;1;1;1;1;0
-0.47;-1.71;0;0;0;0;1;1;0;0;1;0
-1.08;-1.68;1;1;1;1;1;0;1;0;1;0
-0.06;-0.45;0;0;0;1;0;1;1;1;0;0
1.5;-1.3;0;1;1;0;1;0;0;0;1;0
0.21;-0.07;0;1;0;0;1;0;0;1;1;0
-0.81;-1.45;0;1;0;0;1;1;0;0;1;0
-0.95;0.25;0;0;0;1;1;0;1;1;1;0
-1.42;-0.31;1;1;1;0;0;0;1;1;0;0
-0.67;1.42;0;1;0;0;1;0;1;1;0;0
1.3;-1.49;1;0;1;0;0;0;1;0;1;0
-1.69;-1.55;0;0;1;1;0;0;1;0;1;0
0.69;0.2;1;0;1;1;0;0;0;0;1;0
0.28;0.32;0;0;0;1;0;1;1;1;1;0
1.09;1.46;0;0;1;1;0;0;0;0;1;0
-1.22;1.6;1;1;0;1;1;1;1;1;1;0
0.21;1.6;0;0;1;1;1;0;1;1;0;0
-0.61;1.45;0;0;0;1;1;1;0;0;1;0
-0.74;0.1;1;1;0;1;0;0;1;0;0;0
-0.61;-1.05;0;1;1;0;1;1;0;1;0;0
-1.01;1.05;1;0;0;0;1;0;0;0;0;0
-0.27;1.65;0;0;0;0;1;0;0;0;1;0
1.23;1.67;0;1;1;0;0;1;1;0;0;0
-1.69;-0.68;1;0;0;0;0;0;0;1;1;0
1.5;1.23;0;0;0;1;0;0;0;1;1;0
-1.15;0.8;1;1;0;1;1;1;0;1;0;0
-0.95;0.06;0;1;1;0;1;1;1;1;1;0
0.69;1.47;0;1;0;0;1;1;1;1;1;0
1.16;1.26;1;0;0;0;0;0;0;0;0;0
-1.56;0.65;0;0;1;1;1;0;1;1;0;0
0.14;-1.6;1;1;1;1;1;1;1;1;1;0
0.41;-0.48;1;1;0;0;1;0;1;0;0;0
-0.61;-1.67;0;1;0;1;0;0;1;0;1;0
-1.56;-1.12;0;1;0;0;0;0;0;1;0;0
0.75;-0.24;1;0;0;1;0;1;0;1;1;0
0.21;0.61;1;0;1;1;0;0;0;0;1;0
-1.35;-0.65;0;0;0;0;0;1;0;1;0;0
-1.69;1.27;0;0;0;1;0;1;0;1;0;0
0.28;-0.72;1;0;0;1;1;0;1;0;1;0
0.89;-0.91;0;0;0;0;1;1;1;1;0;0
1.64;-1.68;1;0;1;0;0;1;0;1;0;0
-0.74;0.42;0;1;0;1;1;0;1;1;0;0
-1.49;0.12;1;1;1;1;1;1;1;0;0;0
0.41;1.52;0;1;1;1;0;1;0;0;0;0
-0.74;0.17;0;0;0;0;0;1;0;1;1;0
-1.69;-1.06;1;0;0;1;1;1;1;1;0;0
1.57;-1.51;1;1;0;0;0;1;1;0;1;0
0.96;0.83;0;0;1;1;0;0;0;1;1;0
-0.4;0.53;0;1;0;1;0;1;0;1;0;0
-0.27;1.15;0;0;1;1;1;1;0;0;0;0
-0.81;-0.2;1;1;1;0;0;0;1;1;0;0
-0.4;-1.52;0;1;0;1;1;0;0;1;0;0
1.36;-1.17;0;0;0;0;1;0;0;1;0;0
0.07;0.86;0;1;1;1;1;0;0;0;1;0
-0.06;-0.73;0;0;0;1;1;0;1;0;0;0
-1.69;-0.24;0;0;0;1;1;0;0;1;1;0
-1.29;1.44;1;0;1;1;1;0;0;0;0;0
-0.2;0.44;1;1;1;0;1;0;0;1;0;0
-1.42;-0.62;1;1;1;1;1;1;1;1;0;0
1.43;0.19;1;1;1;0;1;0;1;1;1;0
0.48;1.11;1;0;0;1;0;0;1;0;1;0
-1.56;-1.27;1;0;1;0;1;0;0;0;0;0
0.48;1.52;0;0;0;1;0;1;0;1;0;0
-0.95;-1.12;1;0;0;0;0;0;1;0;0;0
0.14;0.46;1;1;0;0;1;1;1;0;1;0
0.35;-0.43;1;1;0;1;0;1;0;1;1;0
-1.22;-0.76;1;1;1;0;1;1;0;1;1;0
-0.81;-0.55;1;0;0;1;1;0;0;0;0;0
-0.4;-1.34;0;1;1;0;1;1;0;0;0;0
-1.69;-1.1;1;1;1;0;0;0;1;1;1;0
-1.42;1.37;1;0;1;1;1;0;0;1;0;0
-0.61;-0.88;0;0;0;0;0;1;1;1;0;0
1.09;-1.3;0;0;0;1;0;1;1;1;0;0
-0.54;0.98;1;0;0;0;0;0;1;0;0;0
-0.06;-1.24;1;0;1;1;1;1;1;0;0;0
-0.4;1.57;0;0;0;1;1;1;1;1;1;0
1.23;1.55;1;1;0;1;0;1;0;0;1;0
0.48;1.64;1;1;0;0;0;1;0;0;0;0
0.75;1.14;1;1;0;0;1;1;0;1;1;0
0.55;0.04;0;0;1;0;0;1;1;1;0;0
0.55;-0.83;1;0;1;0;0;0;0;0;0;1
1.16;-0.36;1;1;1;0;0;1;1;1;1;0
-0.27;-0.4;0;0;0;1;0;0;1;1;0;0
-0.4;-0.18;0;0;1;0;1;0;1;0;0;0
-0.33;-0.83;1;0;0;1;0;1;1;0;1;0
1.43;-1.07;0;0;0;1;0;1;0;0;0;1
-1.69;0.99;0;0;0;0;1;0;0;1;1;0
0.01;-1.46;1;1;0;0;0;1;1;0;1;0
-1.42;-0.94;0;0;0;0;0;1;1;0;0;0
0.96;0.08;1;1;1;0;1;1;0;1;0;0
1.43;1.22;1;0;1;0;1;0;0;1;0;0
1.7;0.24;0;0;0;0;1;0;1;0;0;0
0.69;-1.41;0;0;0;1;1;0;1;0;0;0
-1.56;-0.92;1;0;0;0;0;1;0;1;1;0
0.14;-0.36;1;1;0;0;1;0;0;1;0;0
0.89;1.45;1;1;0;0;1;1;0;1;1;0
-1.63;1.55;0;1;1;0;0;1;0;0;0;0
-1.56;-0.79;0;1;1;0;0;1;0;1;1;0
-1.69;-1.33;0;1;0;1;0;1;1;1;1;0
-0.33;-1.09;1;0;1;1;0;1;1;1;0;0
0.07;0.49;1;1;1;1;1;0;0;0;0;0
1.03;0.96;0;0;1;1;0;0;1;0;0;1
-1.35;-0.79;1;0;0;1;1;1;0;1;0;0
-0.06;-1.47;0;0;0;0;1;1;1;1;0;0
-0.4;0.65;0;0;0;1;1;1;0;1;0;0
-0.06;-0.93;1;1;1;0;1;1;0;0;1;0
0.41;-0.1;1;1;0;0;0;0;1;1;1;0
0.55;0.92;0;0;0;0;1;0;0;1;1;0
-0.27;0.8;0;1;1;0;0;0;0;0;1;0
-1.63;-1.23;0;1;0;1;0;1;0;1;1;0
-0.13;-1.22;0;0;1;1;0;1;1;0;0;0
-1.63;0.64;1;1;1;1;1;0;0;0;0;0
0.55;1.07;0;0;0;0;1;1;0;1;0;0
1.64;-0.02;1;1;0;0;1;1;0;1;1;0
0.35;-0.58;1;0;0;0;0;0;0;0;1;0
-1.22;-0.96;1;1;0;0;1;1;0;0;1;0
0.75;-0.79;1;1;1;1;0;0;0;0;1;0
1.23;-0.61;0;0;1;1;1;0;0;1;1;0
-0.2;1.23;0;1;1;1;0;0;1;0;1;0
-1.15;-0.5;0;1;0;1;0;0;0;1;0;0
0.28;-0.44;1;0;1;0;1;0;1;0;1;0
-0.95;-0.49;0;0;0;1;1;0;0;0;1;0
0.48;0.95;0;1;1;1;1;0;0;0;1;0
0.28;-1.29;0;1;0;0;0;0;0;0;0;1
1.64;0.7;0;1;0;0;1;1;0;0;0;0
-0.47;-0.5;0;1;0;0;0;0;0;0;1;0
-0.06;1.39;1;1;0;1;0;1;1;1;1;0
0.14;0.43;0;0;1;1;1;1;0;0;1;0
1.7;-0.86;1;1;1;1;1;0;1;1;1;0
0.21;-1.36;0;1;0;1;1;1;1;1;1;0
-0.47;1.54;1;1;1;0;1;0;1;1;1;0
-1.35;0.05;1;1;1;0;0;1;1;1;1;0
0.48;0.99;0;1;0;1;1;0;0;0;0;0
-1.42;-0.87;1;0;1;0;1;1;1;0;0;0
1.57;-0.89;0;0;0;1;1;0;0;1;1;0
1.7;-1.5;0;0;1;0;1;0;0;0;1;0
1.57;-1.39;1;1;0;0;1;1;0;0;0;0
0.21;0.11;0;0;0;1;1;0;0;0;1;0
1.23;-1.04;1;1;1;1;1;0;1;0;1;0
-1.35;-0.64;0;0;1;1;1;0;0;0;0;0
1.3;-0.19;1;1;1;1;1;1;1;1;0;0
1.57;-1.49;0;0;1;0;1;1;1;0;0;0
-0.47;-1.41;0;0;0;1;0;0;1;1;0;0
1.43;-0.97;0;0;1;1;1;0;0;0;1;0
1.03;-0.63;1;0;0;0;0;0;0;1;0;0
1.16;0.79;0;0;0;1;0;0;0;1;1;0
-0.74;-0.63;1;0;0;1;1;1;1;0;0;0
-0.95;-0.72;1;0;0;1;0;0;1;0;0;0
0.35;1.55;0;1;0;0;1;1;0;0;1;0
-1.29;0.01;0;0;0;1;0;1;0;1;0;0
-0.2;0.11;1;0;0;0;0;0;1;1;1;0
0.55;-0.17;1;0;1;0;0;1;1;0;1;0
0.01;0.96;1;1;0;1;0;1;1;0;0;0
1.7;-0.54;0;1;1;1;0;0;1;0;0;1
-0.74;0.09;1;1;1;1;0;0;1;1;1;0
1.23;-1.53;1;0;0;1;1;0;0;0;0;0
0.62;1.38;0;1;1;1;1;1;0;1;0;0
1.57;1.07;1;1;1;1;0;0;1;0;1;0
0.89;-0.42;1;1;0;1;1;1;0;0;1;0
0.14;0.81;1;0;0;1;1;0;1;0;0;0
1.7;-0.62;1;1;1;0;0;1;1;0;1;0
0.55;0.99;0;0;0;1;0;0;0;0;1;0
-1.15;-1.47;1;0;0;0;0;1;1;1;0;0
0.55;-0.95;1;0;1;1;1;1;0;1;1;0
-1.15;1.24;0;1;0;1;1;1;0;1;1;0
0.48;1;0;1;0;1;1;1;0;1;0;0
0.35;0.06;0;0;1;1;0;1;0;0;0;0
-0.33;0.04;0;1;1;0;0;1;0;1;0;0
-1.49;0.63;0;1;1;0;1;1;1;0;1;0
-0.88;0.96;1;1;0;1;1;1;0;1;1;0
1.5;-0.29;0;0;1;0;0;1;0;0;1;0
-1.63;-0.01;1;1;0;0;0;0;0;0;0;0
1.23;1.35;0;1;0;0;1;0;1;1;0;0
-0.13;1.49;1;1;1;0;0;1;1;1;1;0
0.07;1.09;0;0;1;1;1;1;0;1;1;0
-1.22;-0.22;1;0;1;0;0;1;1;1;1;0
1.3;0.77;1;0;1;0;1;1;1;1;1;0
-0.06;-0.15;1;1;0;0;1;1;1;1;1;0
0.82;0.84;1;1;1;0;0;0;0;1;1;0
-0.95;0.01;1;1;0;1;1;0;1;0;0;0
-0.06;-0.01;0;0;0;1;1;0;1;1;1;0
-0.27;-0.76;0;0;0;0;0;0;1;1;0;0
1.7;0.56;0;0;0;1;1;1;1;0;0;0
-0.61;1.41;0;1;0;0;0;1;0;1;1;0
-1.56;0.21;1;1;0;0;0;1;0;0;0;0
1.43;0.22;1;1;0;1;1;1;0;1;0;0
-0.06;1.08;0;1;0;1;0;1;1;0;1;0
0.75;0.94;0;1;1;0;1;0;1;1;1;0
-0.61;0.42;0;0;0;0;1;1;0;1;0;0
-0.67;-1.56;0;1;0;0;1;0;0;1;0;0
-1.08;-1.53;1;1;1;0;1;1;0;0;1;0
-0.67;-0.38;0;1;1;0;0;1;0;0;0;0
0.69;-1.13;1;0;0;0;1;1;1;1;0;0
-1.42;-1.63;0;0;1;1;0;0;0;0;0;1
1.43;1.59;1;0;1;0;0;0;1;0;1;0
-0.4;-1.43;1;0;1;1;0;1;0;0;0;0
0.28;0.79;1;0;0;1;0;1;0;1;0;0
0.69;-0.52;1;0;0;1;0;1;0;0;1;0
1.23;-0.16;1;0;1;0;1;1;0;0;1;0
0.89;-1.04;0;0;1;0;0;0;0;1;1;0
1.16;0.16;1;1;1;1;0;0;1;1;0;0
-1.01;-0.64;0;0;1;1;0;1;0;0;0;0
-0.61;-0.44;0;1;1;0;1;0;1;1;1;0
0.96;1.22;1;1;0;0;0;1;0;1;0;0
-0.06;-0.58;0;0;0;0;0;0;0;0;1;0
0.89;-1.67;1;0;1;1;0;0;1;0;1;0
-0.06;0.38;0;1;0;1;0;0;1;0;1;0
-0.13;1.05;0;0;0;1;0;0;1;1;0;0
-0.33;-0.84;1;0;1;1;0;1;0;0;1;0
-1.56;-0.51;0;0;1;1;0;1;0;1;1;0
-0.13;0.15;1;0;0;1;0;0;0;0;0;0
-1.35;1.16;0;0;0;1;1;1;0;0;1;0
0.14;-1.12;0;1;0;0;0;1;1;1;1;0
0.28;-1.18;0;1;1;1;0;1;1;0;0;0
-0.4;-1.44;1;1;1;0;1;1;0;1;0;0
-1.29;-1.51;1;0;0;1;1;0;1;0;0;0
1.03;0.49;1;1;0;1;1;1;0;1;0;0
1.57;0.4;1;1;1;1;1;1;0;0;0;0
-0.33;1.72;0;0;1;0;1;1;1;1;1;0
-1.35;0.96;0;1;0;0;0;0;1;1;1;0
1.64;-0.62;0;1;1;1;1;1;0;0;0;0
0.07;1.04;0;1;1;1;1;0;1;0;0;0
1.09;0.62;1;1;1;0;0;1;0;1;0;0
-0.06;-0.1;1;1;1;0;1;1;1;1;1;0
0.21;-0.46;1;0;0;0;0;0;1;0;1;0
1.23;-1.31;0;0;0;1;0;1;0;0;0;1
-0.47;-1.6;0;0;0;0;1;0;1;0;1;0
-0.27;-1.28;1;1;1;1;1;0;1;0;0;0
0.96;0.67;0;0;1;0;0;1;1;1;1;0
-1.69;-0.22;1;0;1;1;1;0;0;1;1;0
-0.47;-1.7;1;0;1;1;0;1;0;0;0;0
-0.27;-0.4;0;1;0;1;0;0;1;1;1;0
-0.74;1.13;1;1;1;1;0;0;0;0;0;0
0.07;-1.03;1;1;0;1;1;1;0;0;1;0
-0.95;-0.64;1;0;1;0;1;0;0;1;1;0
0.07;-0.92;1;0;0;1;0;0;1;0;0;0
-0.54;0.79;1;1;1;0;1;0;0;1;0;0
0.07;1.6;1;1;1;0;1;1;0;0;0;0
0.41;0.3;0;0;1;1;1;0;1;1;1;0
-1.08;0.26;0;0;0;1;0;0;1;1;1;0
-0.61;-1.22;1;1;0;0;1;1;0;1;1;0
-1.08;-0.83;1;1;0;1;0;1;1;1;0;0
-1.42;0.3;0;0;1;0;1;1;0;0;0;0
-1.49;0.04;0;0;0;1;1;0;0;1;0;0
-0.88;-0.79;0;1;0;0;1;1;0;0;1;0
0.55;-0.33;1;1;0;0;0;0;1;0;1;0
-0.27;0.89;1;0;0;0;0;1;1;1;0;0
0.62;0.58;0;0;0;1;1;1;1;0;1;0
1.03;-0.6;0;1;1;0;1;1;1;0;1;0
-0.27;0.56;1;1;0;1;1;0;0;1;0;0
-0.95;-0.84;0;1;0;0;1;0;0;1;1;0
-0.06;-1.4;1;0;0;1;1;0;1;0;1;0
-0.88;-1.04;0;1;0;1;0;1;0;0;0;0
-1.01;0.02;1;1;1;1;1;0;1;0;0;0
-0.95;-1.35;1;0;1;0;0;1;0;1;1;0
0.48;1.11;1;1;0;0;0;1;1;0;0;0
-1.63;-0.52;1;0;0;0;1;1;1;1;1;0
0.01;-1.72;1;0;0;1;1;0;1;0;0;0
0.62;-0.58;0;1;1;1;0;1;1;1;0;0
-1.08;0.71;1;0;0;1;1;0;1;0;1;0
0.35;0.88;0;1;1;1;0;0;0;1;0;0
1.03;1.54;1;1;0;1;0;1;0;1;0;0
0.41;-0.79;1;1;1;0;1;0;0;1;0;0
-0.67;-0.66;0;0;0;1;1;0;0;1;0;0
1.23;1.34;0;1;1;0;0;0;1;0;1;0
1.16;-0.47;0;0;1;1;0;1;0;1;1;0
-0.74;-1.31;0;0;1;0;1;1;1;1;0;0
1.23;-1.43;0;0;0;1;1;0;1;1;1;0
-0.61;-0.8;0;0;1;1;0;0;1;1;0;0
-0.2;1.62;0;1;0;1;1;0;1;1;1;0
-1.29;0.29;0;0;0;0;0;0;0;0;1;0
-0.13;-0.93;1;0;1;1;1;0;0;0;1;0
-0.54;-0.24;1;1;0;1;0;0;1;1;0;0
1.36;0.95;0;1;1;0;0;1;1;0;0;0
0.21;-0.09;0;0;1;1;1;1;0;0;1;0
-0.33;-1.12;0;1;0;1;1;1;0;1;1;0
-0.2;1.28;0;1;0;1;1;1;1;1;0;0
-1.35;-0.6;0;0;0;1;1;1;1;1;1;0
-0.27;-1.64;1;1;0;1;1;0;0;0;1;0
0.21;1;0;1;1;0;0;0;1;0;1;0
-1.56;1.71;1;0;0;0;0;1;0;0;0;0
0.21;-0.48;0;1;1;0;0;1;0;0;1;0
-0.54;-1.64;0;0;1;1;1;1;1;0;0;0
-0.13;0.53;0;0;1;1;0;0;0;1;1;0
-0.4;-0.14;0;1;0;0;0;1;0;1;1;0
-1.35;0.65;1;1;1;0;0;0;1;1;1;0
-1.56;1.07;1;0;0;1;1;0;1;1;0;0
-0.61;0.05;0;1;0;1;0;1;1;1;0;0
1.57;0.45;1;0;0;0;0;0;0;1;1;0
-1.08;1.07;1;0;0;1;0;0;0;1;0;0
1.09;0.95;0;1;0;1;0;1;1;0;1;0
1.43;1.59;1;1;1;1;1;0;0;0;0;0
1.7;0.77;0;1;0;1;0;1;0;0;1;0
1.64;-0.95;0;1;1;1;0;1;1;1;0;0
1.23;-0.25;0;0;0;1;1;1;1;1;1;0
-1.08;0.47;1;1;1;1;1;1;0;1;0;0
-0.81;1.21;0;0;1;0;0;1;0;1;1;0
-0.47;-1.31;0;1;0;0;0;1;1;1;0;0
-0.54;0.73;0;1;0;1;1;1;1;1;0;0
-0.4;-1.13;1;1;1;1;0;0;1;1;0;0
0.69;1.47;0;1;0;0;1;0;0;0;0;0
1.5;-1.67;0;1;1;1;0;1;1;0;0;1
1.16;-1.66;1;1;0;1;1;1;1;0;1;0
0.41;-1.69;0;0;0;0;0;0;0;0;1;0
-1.15;1.55;0;1;1;0;1;1;1;0;1;0
0.41;-1.18;0;1;0;1;1;1;1;1;1;0
-0.81;-0.36;0;1;1;1;0;0;0;0;1;0
1.57;0.16;0;1;0;0;1;1;0;0;0;0
-0.54;-0.61;1;1;0;0;1;0;0;1;1;0
